  CROP        1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT
  158 SOAT  12.000    .150  25.000  12.000   4.000    .350   5.050  30.700    .100  10.000   2.000  0.0074    .850   6.000    .400   1.400 660.138  0.0114  0.0010  0.0060    .080    .600   2.205    .000    .000    .100  0.0300  0.0114  0.0086  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035  3.3900  3.3900  3.3900   6.000   5.010  15.950   8.000    .500   4.750    .400    .200 100.000  22.500  40.710    .000    .000    .010    .100    .000    .000    .000    Sideoats
  159 DETR  40.000    .050  30.000  10.000   5.000    .990   5.050  40.950   1.000   1.000   5.000  0.0070    .850  80.000   7.500   3.500 660.410  0.0015  0.0003  0.0020    .050    .600   6.721 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   8.000   5.150  15.950   8.000   1.000   4.750    .400    .200 100.000  68.990  20.350    .050   1.000    .010    .100    .000    .050    .000    Poplar Trees
  160 LWAS  35.000    .020  25.000  12.000   5.000    .990  15.050  50.950   1.000   1.000   2.000  0.0070    .850   5.000   1.000   2.000 660.400  0.0127  0.0021  0.0157    .010    .600    .403  20.000  72.765    .100  0.0222  0.0127  0.0095  0.0037  0.0021  0.0016  0.0180  0.0170  0.0160  3.3900  3.3900  3.3900   6.000   5.010  15.950   7.000    .500   4.750    .400    .200 100.000  22.500  40.710    .060   6.900    .010    .100    .000    .000    .000    Coastal Bermuda
  161 SRUB  40.000    .050  30.000  10.000   3.000    .990   5.050  40.950   1.000   1.000   5.000  0.0070    .850  80.000   1.000   2.000 660.410  0.0015  0.0003  0.0020    .050    .600   6.721 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   8.000   5.150  15.950   8.000   1.000   4.750    .400    .200 100.000  68.990  20.350    .050   1.000    .010    .100    .000    .050    .000    Poplar Trees
  162 IMPE    .010    .400  15.000    .000    .000    .550  15.010  50.950   1.000   1.000   3.000  0.0130    .850    .010   2.000   2.200 660.020  0.0280  0.0060  0.0070    .300    .600   4.410 190.000   5.000    .060  0.0500  0.0230  0.0150  0.0060  0.0030  0.0020  0.0290  0.0200  0.0100  1.1380  0.6030  0.3320   4.000   5.150  15.950   7.000    .500   4.750    .400    .200    .000   1.100   4.900    .052   7.700    .010    .100    .000    .000    .000    IMPERVIOUS
  163 CAME  34.000    .230  21.000   5.000   3.500    .500  15.020  45.950    .200    .300   3.000  0.0078    .900 100.000    .900    .900 660.160  0.6000 10.7533147.7350   5.000    .120    .044    .018    .016    .007  0.0440  0.0182  0.0164  0.0073  0.0037  0.0023  0.0440  0.0160  0.0130  1.2660  0.6330  0.7290   1.000   5.050  15.100  10.000    .500   4.750    .400    .200 100.000  20.200 100.900    .100   2.500    .010    .100    .000    .000    .000    Camelina
  164 SAFF  34.000    .230  21.000   5.000   3.500    .500  15.020  45.950    .200    .300   3.000  0.0078    .900 100.000    .900    .900 660.160  0.6000 10.7533147.7350   5.000    .120    .044    .018    .016    .007  0.0440  0.0182  0.0164  0.0073  0.0037  0.0023  0.0440  0.0160  0.0130  1.2660  0.6330  0.7290   1.000   5.050  15.100  10.000    .500   4.750    .400    .200 100.000  20.200 100.900    .100   2.500    .010    .100    .000    .000    .000    Safflower
  165 SWCA  47.000    .900  25.000  12.000   3.000    .800  10.200  20.950    .200  10.000   2.000  0.0055    .850  80.000   2.500   2.200 660.540  0.0160  0.0022  0.0000    .900    .600   1.000 120.000   5.000    .100  0.0350  0.0150  0.0038  0.0044  0.0007  0.0001  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   6.000   5.150  15.950   8.500   1.000   4.750    .400    .200 100.000  22.500  40.710    .050   3.900    .010    .100    .000    .000    .000    Switchgrass Alamo
  166 ALMD  15.000    .750  30.000  10.000   5.000    .990   5.050  40.950   1.000   1.000   5.000  0.0050    .850  80.000   6.000   3.500 660.150  0.0015  0.0003  0.0020    .050    .600   3.000    .000 100.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   8.000   5.100  15.500   8.000   1.000   4.750    .400    .200 100.000 1000.95 100.050    .050   1.000    .010    .100    .000    .000    .000    Almonds
  167 ARTC  33.000    .400  25.000  10.000   1.500    .600  15.050  50.950    .500   1.000   3.000  0.0070    .850  35.000   1.000   2.000 660.450  0.0650  0.0091  0.0000    .200    .600   2.205    .000    .000    .100  0.0300  0.0265  0.0258  0.0074  0.0037  0.0035  0.0000  0.0000  0.0000  1.2660  0.6330  0.7290   4.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000   1.600   3.950    .000    .000    .010    .100    .000    .000    .000    Artichokes
  168 BANA  30.000    .440  30.000  10.000   4.500    .990   5.050  40.950    .500   1.000   1.000  0.0036    .850  80.000   7.500   3.500 660.310  0.0064  0.0008  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0600  0.0320  0.0160  0.0062  0.0023  0.0018  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Bananas
  169 SBAR  35.000    .540  25.000    .000   4.000    .900  15.010  45.950    .500    .500   2.000  0.0083    .850   5.000   1.200   1.300 660.450  0.0210  0.0017  0.0000    .200    .600   1.000  92.830  75.000    .130  0.0590  0.0226  0.0131  0.0057  0.0022  0.0013  0.0000  0.0000  0.0000  0.6570  0.6570  0.3200   4.000   5.150  15.950   7.000    .500   4.750    .400    .200 100.000   3.200  10.900    .200   4.800    .010    .100    .000    .000    .000    Barley Spring
  170 WBAR  30.000    .540  18.000    .000   4.000    .900   5.050  45.950   1.000   1.000   2.000  0.0056    .850  90.000    .900   1.300 660.390  0.0250  0.0022  0.0000    .200    .600   1.000 115.000  20.000    .210  0.0663  0.0255  0.0148  0.0053  0.0020  0.0012  0.0000  0.0000  0.0000  3.3900  3.3900  1.6100   5.000   5.010  15.100   6.000    .500   4.750    .400    .200 100.000 125.600 250.950    .071   6.000    .010    .100    .000    .000    .000    Barley Winter
  171 CASH  15.000    .150  20.000   7.000   4.000    .990  10.150  50.750    .500   1.000   1.000  0.0071    .850  80.000   3.500   2.000 660.200  0.0019  0.0004  0.0000    .050    .600   1.000 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   3.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Cashews
  172 CTRT  16.000    .050  20.000   2.000   5.000    .150  10.500  25.990    .500   1.000   1.000  0.0070    .850  80.000  20.000   2.000 660.220  0.0015  0.0003  0.0020    .050    .600   6.721 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   7.000   3.150  15.950   3.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Citrus trees
  173 COCO  24.000    .560  30.000    .000   5.000    .990  15.700  25.990    .500   1.000   1.000  0.0019    .850  80.000  10.000   3.500 660.160  0.0015  0.0003  0.0000    .600    .600   1.000 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Coconut
  174 COLG  23.000    .800  18.200    .000   4.200   1.000  25.230  40.860    .100    .500   2.000  0.0122    .860   2.500    .200    .800 660.310  0.0394  0.0049  0.0384    .800    .600 148.195 4500.00   5.000    .960  0.0500  0.0250  0.0210  0.0084  0.0032  0.0019  0.0400  0.0400  0.0400  1.2660  0.6330  0.7290   5.000   5.010  15.100   8.000    .500   4.300    .400    .200 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Collard Greens
  175 CRAM  35.000    .800  18.200    .000   4.200   1.000  25.230  40.860    .100    .500   2.000  0.0122    .860   2.500    .750    .800 660.260  0.0347  0.0042  0.0440    .800    .600 136.097 4500.00   5.000    .940  0.0500  0.0250  0.0210  0.0084  0.0032  0.0019  0.0440  0.0440  0.0440  1.2660  0.6330  0.7290   5.000   5.010  15.100   8.000    .500   4.300    .400    .200 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Crambe
  176 ETEF  35.000    .230  18.000    .000   3.000    .900  15.050  50.950    .500    .500   2.000  0.0056    .850   5.000    .900   2.000 660.460  0.0234  0.0033  0.0000    .200    .600   1.000  92.830  75.000    .130  0.0600  0.0231  0.0134  0.0084  0.0032  0.0019  0.0000  0.0000  0.0000  0.6570  0.6570  0.3200   4.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000   3.200  10.900    .200   4.800    .010    .100    .000    .000    .000    Eragrostis Teff
  177 GARB  25.000    .450  15.000   1.000   5.000    .750  15.010  50.950   2.000   2.000   2.000  0.0070    .850  35.000   1.200   2.000 660.340  0.0412  0.0055  0.0114    .340    .600    .739  24.000   5.000    .120  0.0515  0.0335  0.0296  0.0033  0.0019  0.0014  0.0140  0.0130  0.0120  3.3900  3.3900  1.6100   2.000   5.010  15.100  10.000   1.000   4.750    .400    .200 100.000  20.200 100.900    .100   2.500    .010    .100    .000    .000    .000    Garbanzo beans
  178 PEAS  25.000    .300  14.000   5.000   2.500    .900  10.050  80.950   2.000   2.000   2.000  0.0055    .850  35.000    .600   1.200 660.340  0.0410  0.0051  0.0000    .220    .600   1.000  24.000   5.000    .120  0.0540  0.0030  0.0015  0.0030  0.0020  0.0015  0.0000  0.0000  0.0000  3.3900  3.3900  1.6100   2.000   5.010  15.100   5.000   1.000   4.750    .400    .200 100.000  20.200 100.900    .100   2.500    .010    .100    .000    .000    .000    Garden or Canning Peas
  179 GARL  30.000   1.250  29.000   7.000   1.500    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000   1.200    .700 660.410  0.0206  0.0032  0.0169    .750    .600 205.254 500.000 405.720    .910  0.0400  0.0220  0.0200  0.0040  0.0020  0.0019  0.0300  0.0300  0.0300  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .600 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Garlic
  180 GINS   1.000   1.120  24.000   7.000   1.750    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000    .300   1.100 660.410  0.0135  0.0036  0.0265    .750    .600 169.186 575.000 348.390    .880  0.0550  0.0140  0.0120  0.0060  0.0030  0.0020  0.0340  0.0340  0.0340  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .600 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Ginseng
  181 GLAD  30.000   1.250  29.000   7.000   1.500    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000   1.200    .700 660.410  0.0206  0.0032  0.0169    .750    .600 205.254 500.000 405.720    .910  0.0400  0.0220  0.0200  0.0040  0.0020  0.0019  0.0300  0.0300  0.0300  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .600 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Gladiola
  182 GRAR  16.100    .050  30.000  10.000   2.000    .990   5.050  40.950    .500   1.000   1.000  0.0036    .850  80.000   6.000   3.500 660.180  0.0015  0.0003  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Grarigue
  183 MESQ  16.100    .050  30.000  10.000   1.250    .990   5.050  40.950   1.000   1.000   5.000  0.0036    .850  80.000   6.000   3.500 660.180  0.0015  0.0003  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900  10.000   5.150  15.950   8.000   1.000   4.750    .400    .200 100.000 1000.95 100.050    .050   1.000    .010    .100    .000    .000    .000    Honey Mesquite
  184 HRAD   5.000   1.120  24.000   7.000   5.000    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000   1.500   1.100 660.410  0.0135  0.0036  0.0265    .750    .600 169.186 575.000 348.390    .880  0.0550  0.0140  0.0120  0.0060  0.0030  0.0020  0.0340  0.0340  0.0340  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .900 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Horseradish
  185 KALE  23.000    .800  18.200    .000   4.200   1.000  25.230  40.860    .100    .500   2.000  0.0122    .860   2.500    .200    .800 660.310  0.0394  0.0049  0.0384    .800    .600 148.195 4500.00   5.000    .960  0.0500  0.0250  0.0210  0.0084  0.0032  0.0019  0.0400  0.0400  0.0400  1.2660  0.6330  0.7290   5.000   5.010  15.100   8.000    .500   4.300    .400    .200 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Kale
  186 LETH  23.000    .800  18.000   7.000   4.200   1.000  25.230  40.860    .100    .500   2.000  0.0025    .860   2.500    .200    .600 660.250  0.0393  0.0049  0.0000    .010    .600   1.000 4500.00   5.000    .940  0.0360  0.0250  0.0210  0.0084  0.0032  0.0019  0.0000  0.0000  0.0000  1.2660  0.6330  0.7290   5.000   5.010  15.100   8.000    .500   4.750    .400    .200 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Lettuce Head
  187 MILL  35.000    .250  30.000  10.000   2.500    .850  15.010  50.950   1.000   1.000   4.000  0.0120    .850   5.000   2.500   2.000 660.400  0.0189  0.0049  0.0037    .130    .600    .448 178.238   5.000    .100  0.0440  0.0200  0.0100  0.0060  0.0022  0.0012  0.0280  0.0230  0.0200  0.6570  0.6570  0.3200   4.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000   5.430  15.790    .120   1.700    .010    .100    .000    .000    .000    Millet
  188 MINT   1.000   1.120  24.000   7.000   3.000    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000    .300   1.100 660.410  0.0135  0.0036  0.0265    .750    .600 169.186 575.000 348.390    .880  0.0550  0.0140  0.0120  0.0060  0.0030  0.0020  0.0340  0.0340  0.0340  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .600 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Mint
  189 MUNB  25.000    .310  30.000  15.000   4.000    .900  15.010  50.950   1.000   1.000   3.000  0.0055    .850  35.000   1.500   2.000 660.330  0.0420  0.0040  0.0000    .010    .600   1.000 494.000    .000    .110  0.0524  0.0265  0.0258  0.0074  0.0037  0.0035  0.0000  0.0000  0.0000  1.2660  0.6330  0.7290   1.000   5.150  15.950  10.000    .500   4.750    .400    .200 100.000  30.430  50.710    .000    .000    .010    .100    .000    .000    .000    Mung Beans
  190 MUST  34.000    .230  21.000   5.000   3.500    .500  15.020  45.950    .200    .300   3.000  0.0078    .900 100.000    .900    .900 660.460  0.0360  0.0084  0.0380    .160    .600  10.753 147.735   5.000    .120  0.0440  0.0182  0.0164  0.0073  0.0037  0.0023  0.0440  0.0160  0.0130  1.2660  0.6330  0.7290   4.000   5.050  15.100  10.000    .500   4.750    .400    .200 100.000  20.200 100.900    .100   2.500    .010    .100    .000    .000    .000    Mustard
  191 OILP  12.000    .180  20.000   7.000   5.000    .990  10.150  50.750    .500   1.000   1.000  0.0071    .850  80.000   3.500   2.000 660.200  0.0019  0.0004  0.0000    .050    .600   1.000 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   3.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Oil Palm
  192 OLIV  14.000    .050  30.000  10.000   4.500    .990   5.500  40.950    .500   1.000   1.000  0.0036    .850  80.000   6.000   3.500 660.180  0.0097  0.0040  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0024  0.0008  0.0006  0.0003  0.0002  0.0001  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Olives
  193 ORAN  15.000    .140  20.000   7.000   2.000    .990  10.150  50.750    .500   1.000   1.000  0.0050    .850  80.000   3.500   2.000 660.200  0.0019  0.0004  0.0000    .090    .600   1.000 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   3.150  15.950   3.000    .500   1.300    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Orange citrus trees
  194 PAPA  30.000    .440  30.000  10.000   4.500    .990   5.050  40.950    .500   1.000   1.000  0.0036    .850  80.000   7.500   3.500 660.310  0.5000  0.0008  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0600  0.0320  0.0160  0.0030  0.0020  0.0010  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Papayas
  195 PCAN  15.000    .750  30.000  10.000   5.000    .990   5.050  40.950   1.000   1.000   5.000  0.0050    .850  80.000   6.000   3.500 660.150  0.0015  0.0003  0.0020    .050    .600   3.000    .000 100.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   8.000   5.100  15.500   8.000   1.000   4.750    .400    .200 100.000 1000.95 100.050    .050   1.000    .010    .100    .000    .000    .000    Pecans
  196 PINP  30.000    .700  30.000  10.000   4.000    .990   5.050  40.950    .500   1.000   1.000  0.0036    .850  80.000   1.000   3.500 660.310  0.0064  0.0008  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0600  0.0320  0.0160  0.0030  0.0020  0.0010  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Pineapple
  197 PNTO  25.000    .300  27.000  10.000   1.500    .900  10.050  80.950   1.000   1.000   3.000  0.0100    .850  35.000    .600   1.100 660.340  0.0375  0.0047  0.0149    .150    .600   2.205 494.000    .000    .110  0.0450  0.0300  0.0250  0.0045  0.0030  0.0025  0.0091  0.0076  0.0007  1.2660  0.6330  0.7290   1.000   5.150  15.950   5.000    .500   4.750    .400    .200 100.000  30.430  50.710    .000    .000    .010    .100    .000    .000    .000    Pinto Beans
  198 PIST  15.000    .750  30.000  10.000   5.000    .990   5.050  40.950   1.000   1.000   5.000  0.0050    .850  80.000   6.000   3.500 660.150  0.0015  0.0003  0.0020    .050    .600   3.000    .000 100.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   8.000   5.100  15.500   8.000   1.000   4.750    .400    .200 100.000 1000.95 100.050    .050   1.000    .010    .100    .000    .000    .000    Pistachio
  199 PLAN  30.000    .440  30.000  10.000   4.500    .990   5.050  40.950    .500   1.000   1.000  0.0036    .850  80.000   7.500   3.500 660.310  0.0064  0.0008  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0600  0.0320  0.0160  0.0062  0.0023  0.0018  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Plaintains
  200 PUMP  30.000    .500  35.000  18.000   1.500    .600  15.050  50.950   1.000   1.000   2.000  0.0070    .850  90.000    .800   1.100 660.410  0.0117  0.0011  0.0137    .250    .600 493.982 220.000   5.000    .920  0.0250  0.0150  0.0100  0.0053  0.0025  0.0012  0.0100  0.0100  0.0100  1.2660  0.6330  0.7290   4.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000   4.400   7.900    .190   1.000    .010    .100    .000    .000    .000    Pumpkin
  201 RNGA  34.000    .900  25.000  12.000   2.500    .800   5.100  25.700   1.000   1.000   4.000  0.0055    .850   5.000   1.000   2.000 660.390  0.0160  0.0022  0.0120    .900    .600   1.000 120.000   5.000    .100  0.0193  0.0110  0.0083  0.0014  0.0010  0.0007  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   6.000   5.010  15.950  10.000    .500   4.750    .400    .200 100.000  22.500  40.710    .090   2.000    .010    .100    .000    .000    .000    Range-Grasses
  202 RDBT  31.000    .500  22.000   4.000   4.100    .800   5.010  50.950   1.000   1.000   3.000  0.0070    .850 200.000    .500   1.000 660.350  0.0024  0.0480  0.0260    .300    .600   1.156 110.000  35.000    .836  0.0550  0.0200  0.0120  0.0060  0.0020  0.0020  0.1000  0.0400  0.0240  1.1380  0.6030  0.3320   4.000   5.010  15.950  10.000   1.000   4.750    .400    .600    .000  15.500  30.900    .059   7.000    .010    .100    .000    .000    .000    Red Beets
  203 RUBR   5.600    .900  20.000   7.000   4.500    .990  10.150  50.750    .500   1.000   1.000  0.0071    .850  80.000   3.500   2.000 660.200  0.0019  0.0004  0.0000    .050    .600   1.000 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   7.000   5.150  15.950   3.000    .500   4.750    .400    .200 100.000 1000.95 100.100    .050   1.000    .010    .100    .000    .000    .000    Rubber Trees
  204 RYEI  30.000    .900  18.000    .000   4.000    .800  20.320  45.950   1.000   1.000   2.000  0.0055    .850  90.000    .800   1.300 660.390  0.0220  0.0028  0.0000    .900    .600   1.000  98.000  75.000    .120  0.0660  0.0254  0.0147  0.0105  0.0040  0.0024  0.0000  0.0000  0.0000  3.3900  3.3900  1.6100   5.000   5.010  15.100   6.000    .500   4.750    .400    .200 100.000 125.600 250.950    .080   5.600    .010    .100    .000    .000    .000    Ryegrass Italian (Annual)
  205 SEAK  35.000    .800  18.200    .000   4.200   1.000  25.230  40.860    .100    .500   2.000  0.0122    .860   2.500    .750    .800 660.260  0.0347  0.0042  0.0440    .800    .600 136.097 4500.00   5.000    .940  0.0500  0.0250  0.0210  0.0084  0.0032  0.0019  0.0440  0.0440  0.0440  1.2660  0.6330  0.7290   5.000   5.010  15.100   8.000    .500   4.300    .400    .200 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Sea Kale
  206 FEST  30.000    .900  15.000    .000   4.000    .800  15.010  50.950   1.000   1.000   2.000  0.0055    .850  90.000   1.500   2.000 660.390  0.0234  0.0033  0.0000    .900    .600   1.000 120.000   5.000    .100  0.0560  0.0210  0.0120  0.0099  0.0022  0.0019  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   6.000   5.010  15.100   8.000    .500   4.750    .400    .200 100.000  22.500  40.710    .050   3.900    .010    .100    .000    .000    .000    Tall Fescue
  207 TEFF  31.000    .550  27.500  10.000   8.000    .700  15.010  60.950    .500    .500   2.000  0.0070    .850   5.000   1.000   1.700 660.357  0.0199  0.0032  0.0039    .050    .600   3.662  92.830  75.000    .130  0.0400  0.0164  0.0128  0.0060  0.0022  0.0018  0.0270  0.0180  0.0130  0.6570  0.6570  0.3200   4.000   5.150  15.950   9.000    .500   4.750    .400    .200 100.000   3.200  10.900    .200   4.800    .010    .100    .000    .000    .000    Teff Grass
  208 TURN  31.000    .600  22.000   4.000   4.100    .800   5.010  50.950   1.000   1.000   3.000  0.0070    .850 200.000    .500   1.000 660.350  0.0090  0.0270  0.0260    .300    .600   1.156 110.000  35.000    .836  0.0550  0.0200  0.0120  0.0060  0.0020  0.0020  0.1000  0.0400  0.0240  1.1380  0.6030  0.3320   4.000   5.010  15.950  10.000   1.000   4.750    .400    .600    .000  40.500  90.900    .059   7.000    .010    .100    .000    .000    .000    Turnips
  209 WALN  15.000    .750  30.000  10.000   5.000    .990   5.050  40.950   1.000   1.000   5.000  0.0050    .850  80.000   6.000   3.500 660.150  0.0015  0.0003  0.0020    .050    .600   3.000    .000 100.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020  3.3900  3.3900  3.3900   8.000   5.100  15.500   8.000   1.000   4.750    .400    .200 100.000 1000.95 100.050    .050   1.000    .010    .100    .000    .000    .000    Walnuts
  210 WLOV  14.000    .010  25.000  12.000   4.000    .500  10.200  20.950    .200  10.000   2.000  0.0074    .850   6.000    .300   1.400 660.230  0.0160  0.0022  0.0000    .010    .950    .310  20.000  20.000    .100  0.0200  0.0100  0.0060  0.0014  0.0010  0.0007  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   6.000   1.010   3.950   6.000   1.000   6.500    .400    .200 100.000   1.120   6.700    .000    .000    .010    .100    .000    .000    .000    Weeping Lovegrass
  211 WILL  30.000    .760  30.000  10.000   5.000    .990   5.050  40.950   1.000   1.000   5.000  0.0036    .850  80.000   7.500   3.500 660.310  0.0015  0.0003  0.0000    .010    .600   1.000 1000.00   5.000    .010  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   8.000   5.150  15.950   8.000   1.000   4.750    .400    .200 100.000 1000.95 100.050    .050   1.000    .010    .100    .000    .000    .000    Willow
  212 FRSG  34.000    .900  25.000  12.000   2.500    .800   5.100  25.700   1.000   1.000   4.000  0.0055    .850   5.000   1.000   2.000 660.390  0.0160  0.0022  0.0000    .900    .600   1.000 120.000   5.000    .100  0.0193  0.0110  0.0083  0.0014  0.0010  0.0007  0.0000  0.0000  0.0000  3.3900  3.3900  3.3900   6.000   5.010  15.950  10.000    .500   4.750    .400    .200 100.000  22.500  40.710    .090   2.000    .010    .100    .000    .000    .000    Forest-Grasses
  300 ROAD   30.00    0.40  125.00   100.0    0.00    0.55   15.01   50.95    1.00    1.00    3.00  0.0130    0.85    0.01    2.00   10.00  660.35  0.0280  0.0060  0.0070    0.30    0.60    4.41  190.00    5.00    0.06  0.0500  0.0230  0.0150  0.0060  0.0030  0.0020  0.0290  0.0200  0.0100   1.138   0.603   0.332      4.    5.15   15.95    7.00    0.50    4.75    0.40    0.20    0.00    1.10    4.90    0.05    7.70    0.01    0.10    0.00    0.00    0.00    ROAD
